,Tweet_id,Timestamp,Source,Text,Rating_numerator,Rating_denominator,Name,Growth_phase,Rating,Image_url,Predicted_breed1,Prediction_confidence1,Predicted_breed2,Prediction_confidence2,Predicted_breed3,Prediction_confidence3,Favorite_count,Full_text,Retweets,Year,Month,Day
1032,697242256848379904,2016-02-10 02:14:42+00:00,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,10.0,Oakley,No Name,1.0,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Grey Fox,0.236031,Siamese Cat,0.16579100000000002,Eskimo Dog,0.0635328,2753,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,751,2016,2,Wednesday
1033,696900204696625153,2016-02-09 03:35:31+00:00,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,10.0,Rosie,No Name,1.2,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,0.297735,Pembroke,0.266953,Basenji,0.13681400000000002,3492,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,1156,2016,2,Tuesday
1034,696894894812565505,2016-02-09 03:14:25+00:00,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,10.0,None,No Name,0.9,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,0.665628,Beagle,0.104795,Greater Swiss Mountain Dog,0.067868,2594,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,758,2016,2,Tuesday
1035,696886256886657024,2016-02-09 02:40:05+00:00,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,10.0,None,No Name,1.2,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,Kuvasz,0.383941,Golden Retriever,0.289085,Dingo,0.0565481,5317,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,2016,2016,2,Tuesday
1036,696754882863349760,2016-02-08 17:58:03+00:00,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10.0,10.0,Reptar,No Name,1.0,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,Weasel,0.13783199999999998,Toy Poodle,0.0983781,Scottish Deerhound,0.0973967,1615,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,396,2016,2,Monday
1037,696713835009417216,2016-02-08 15:14:57+00:00,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9.0,10.0,Trevith,Pupper,0.9,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Car Mirror,0.379797,Chesapeake Bay Retriever,0.321589,Vizsla,0.116931,2613,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,757,2016,2,Monday
1038,696488710901260288,2016-02-08 00:20:23+00:00,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,12.0,10.0,None,No Name,1.2,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,0.369063,Scotch Terrier,0.168204,Giant Schnauzer,0.120553,2788,12/10 revolutionary af https://t.co/zKzq4nIY86,1166,2016,2,Monday
1039,696405997980676096,2016-02-07 18:51:43+00:00,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7.0,10.0,Berb,No Name,0.7,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,0.132845,Walker Hound,0.0860048,Great Pyrenees,0.0655823,3531,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,1284,2016,2,Sunday
1040,695816827381944320,2016-02-06 03:50:33+00:00,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11.0,10.0,None,No Name,1.1,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234,Chow,0.208302,Sunglasses,0.131328,3287,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,1320,2016,2,Saturday
1041,695794761660297217,2016-02-06 02:22:53+00:00,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13.0,10.0,Wyatt,No Name,1.3,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139,Arctic Fox,0.0305528,White Wolf,0.00148234,3490,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,880,2016,2,Saturday
1042,695767669421768709,2016-02-06 00:35:13+00:00,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,Soft-Coated Wheaten Terrier,0.805139,Lakeland Terrier,0.121662,Afghan Hound,0.0233025,2060,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,854,2016,2,Saturday
1043,695629776980148225,2016-02-05 15:27:17+00:00,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8.0,10.0,Calvin,No Name,0.8,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,0.693857,Otterhound,0.232117,West Highland White Terrier,0.0128667,5020,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,2377,2016,2,Friday
1044,695446424020918272,2016-02-05 03:18:42+00:00,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12.0,10.0,None,No Name,1.2,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,0.748904,Cardigan,0.121102,Pembroke,0.111767,4787,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,2026,2016,2,Friday
1045,695409464418041856,2016-02-05 00:51:51+00:00,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10.0,10.0,Bob,No Name,1.0,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,0.997445,Bull Mastiff,0.00174855,Pekinese,0.00030440400000000004,9460,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,4017,2016,2,Friday
1046,695314793360662529,2016-02-04 18:35:39+00:00,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10.0,10.0,Colin,No Name,1.0,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,0.678547,Lhasa,0.125046,Pekinese,0.048998800000000016,4004,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,1675,2016,2,Thursday
1047,695095422348574720,2016-02-04 04:03:57+00:00,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12.0,10.0,just,Pupper,1.2,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,Papillon,0.227784,Chihuahua,0.218128,Border Collie,0.0934574,2888,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,684,2016,2,Thursday
1048,695074328191332352,2016-02-04 02:40:08+00:00,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11.0,10.0,Lorenzo,Pupper,1.1,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,0.5101060000000001,Tibetan Terrier,0.0719809,Lhasa,0.069231,3116,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,1239,2016,2,Thursday
1049,694356675654983680,2016-02-02 03:08:26+00:00,Twitter for iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10.0,10.0,None,Pupper,1.0,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,Hamster,0.429871,Pomeranian,0.144272,Pretzel,0.12722,1653,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",328,2016,2,Tuesday
1050,694352839993344000,2016-02-02 02:53:12+00:00,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,10.0,Oliviér,No Name,1.0,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian Terrier,0.407886,Yorkshire Terrier,0.328173,Silky Terrier,0.108404,2244,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,700,2016,2,Tuesday
1051,694329668942569472,2016-02-02 01:21:07+00:00,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9.0,10.0,Grady,Pupper,0.9,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,Boxer,0.99006,Bull Mastiff,0.00743627,Saint Bernard,0.00161729,2203,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,569,2016,2,Tuesday
1052,694206574471057408,2016-02-01 17:11:59+00:00,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,10.0,None,No Name,1.0,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547,Toy Poodle,0.15572,Maltese Dog,0.116657,4582,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",2297,2016,2,Monday
1053,694183373896572928,2016-02-01 15:39:48+00:00,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,10.0,Lola,No Name,0.9,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Teddy,0.441499,Pekinese,0.08087000000000001,Shih-Tzu,0.0720988,3236,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,1040,2016,2,Monday
1054,694001791655137281,2016-02-01 03:38:15+00:00,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11.0,10.0,Chester,No Name,1.1,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999,Cardigan,0.229228,Chihuahua,0.000246837,3705,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,1176,2016,2,Monday
1055,693942351086120961,2016-01-31 23:42:03+00:00,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10.0,10.0,Kobe,No Name,1.0,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Groenendael,0.550796,Norwegian Elkhound,0.15477,Schipperke,0.0808019,1896,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,413,2016,1,Sunday
1056,693642232151285760,2016-01-31 03:49:30+00:00,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,10.0,Freddery,No Name,0.9,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish Deerhound,0.111893,Bluetick,0.0743018,German Short-Haired Pointer,0.06700039999999999,2790,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,472,2016,1,Sunday
1057,693629975228977152,2016-01-31 03:00:47+00:00,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12.0,10.0,None,Pupper,1.2,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,Pug,0.841987,French Bulldog,0.06979110000000001,Boston Bull,0.0387199,2685,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,894,2016,1,Sunday
1058,693622659251335168,2016-01-31 02:31:43+00:00,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,10.0,None,No Name,1.0,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,Malamute,0.449298,Siberian Husky,0.385075,Eskimo Dog,0.163485,1691,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,422,2016,1,Sunday
1059,693280720173801472,2016-01-30 03:52:58+00:00,Twitter for iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,10.0,Sadie,No Name,1.0,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador Retriever,0.340008,Bull Mastiff,0.175316,Box Turtle,0.16433699999999998,3669,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,1403,2016,1,Saturday
1060,693262851218264065,2016-01-30 02:41:58+00:00,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11.0,10.0,None,Pupper,1.1,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,Golden Retriever,0.989333,Labrador Retriever,0.00794644,Kuvasz,0.000748932,2459,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,568,2016,1,Saturday
1061,693231807727280129,2016-01-30 00:38:37+00:00,Twitter for iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9.0,10.0,Bodie,No Name,0.9,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,Vizsla,0.8764129999999999,Chesapeake Bay Retriever,0.0783998,Rhodesian Ridgeback,0.0321941,3133,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",841,2016,1,Saturday
1062,693155686491000832,2016-01-29 19:36:08+00:00,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,10.0,Dunkin,No Name,1.2,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748,Lhasa,0.200151,Tibetan Terrier,0.0909704,8668,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,3622,2016,1,Friday
1063,693109034023534592,2016-01-29 16:30:45+00:00,Twitter for iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,10.0,None,No Name,1.1,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,Cocker Spaniel,0.740013,Welsh Springer Spaniel,0.088739,Golden Retriever,0.047469800000000006,1889,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",695,2016,1,Friday
1064,693095443459342336,2016-01-29 15:36:45+00:00,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10.0,10.0,Milo,Pupper,1.0,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Ice Lolly,0.660099,Neck Brace,0.039562900000000005,Yorkshire Terrier,0.033487800000000005,2056,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,523,2016,1,Friday
1065,692919143163629568,2016-01-29 03:56:12+00:00,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,10.0,None,No Name,0.9,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint Bernard,0.612635,English Springer,0.269744,Boxer,0.0486655,2926,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,838,2016,1,Friday
1066,692905862751522816,2016-01-29 03:03:25+00:00,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10.0,10.0,Wally,Pupper,1.0,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican Hairless,0.162638,Doberman,0.15628699999999998,Rhodesian Ridgeback,0.0814778,2683,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,998,2016,1,Friday
1067,692901601640583168,2016-01-29 02:46:29+00:00,Twitter for iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,10.0,None,No Name,1.0,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,Soft-Coated Wheaten Terrier,0.403496,Cocker Spaniel,0.135164,Golden Retriever,0.0887187,1971,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",682,2016,1,Friday
1068,692894228850999298,2016-01-29 02:17:12+00:00,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,10.0,Tupawc,No Name,1.0,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German Short-Haired Pointer,0.876977,Bluetick,0.0366151,Basset,0.0178477,2511,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,910,2016,1,Friday
1069,692828166163931137,2016-01-28 21:54:41+00:00,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12.0,10.0,None,Pupper,1.2,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,0.985857,Arctic Fox,0.00785164,White Wolf,0.0032777,3148,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,998,2016,1,Thursday
1070,692752401762250755,2016-01-28 16:53:37+00:00,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",13.0,10.0,None,Pupper,1.3,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,0.471276,Siberian Husky,0.15885,Eskimo Dog,0.138672,7496,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",4124,2016,1,Thursday
1071,692568918515392513,2016-01-28 04:44:32+00:00,Twitter for iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,12.0,10.0,Chester,No Name,1.2,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,Golden Retriever,0.636845,Labrador Retriever,0.16336199999999998,Pekinese,0.045554,4739,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,1737,2016,1,Thursday
1072,692535307825213440,2016-01-28 02:30:58+00:00,Twitter for iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10.0,10.0,Amber,No Name,1.0,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,Pug,0.41309,French Bulldog,0.199865,Chihuahua,0.08199060000000001,3504,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,1529,2016,1,Thursday
1073,692530551048294401,2016-01-28 02:12:04+00:00,Twitter for iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,10.0,10.0,Cody,No Name,1.0,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian Husky,0.486428,Eskimo Dog,0.448518,White Wolf,0.0415061,2021,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,474,2016,1,Thursday
1074,692187005137076224,2016-01-27 03:26:56+00:00,Twitter for iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12.0,10.0,a,No Name,1.2,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian Husky,0.810592,Malamute,0.119745,Eskimo Dog,0.0292648,2768,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,929,2016,1,Wednesday
1075,692158366030913536,2016-01-27 01:33:08+00:00,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10.0,10.0,Edgar,No Name,1.0,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,Pug,0.956565,Swing,0.0189067,Toy Poodle,0.013544399999999998,2369,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,896,2016,1,Wednesday
1076,692142790915014657,2016-01-27 00:31:15+00:00,Twitter for iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,Toy Poodle,0.670068,Teddy,0.190898,Miniature Poodle,0.0321779,1798,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,438,2016,1,Wednesday
1077,692017291282812928,2016-01-26 16:12:33+00:00,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9.0,10.0,Kingsley,No Name,0.9,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan Terrier,0.247565,Cocker Spaniel,0.121377,Bow Tie,0.0993625,3153,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,1081,2016,1,Tuesday
1078,691756958957883396,2016-01-25 22:58:05+00:00,Twitter for iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10.0,10.0,None,No Name,1.0,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint Bernard,0.342571,Boxer,0.289096,Pembroke,0.07646339999999999,3179,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",1161,2016,1,Monday
1079,691675652215414786,2016-01-25 17:35:00+00:00,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,10.0,10.0,Richie,No Name,1.0,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898,Teddy,0.128077,West Highland White Terrier,0.0978748,2116,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,577,2016,1,Monday
1080,691459709405118465,2016-01-25 03:16:56+00:00,Twitter for iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,12.0,10.0,Leo,No Name,1.2,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland Sheepdog,0.5512060000000001,Collie,0.232544,Border Collie,0.0952182,4449,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,1294,2016,1,Monday
1081,691444869282295808,2016-01-25 02:17:57+00:00,Twitter for iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12.0,10.0,Bailey,No Name,1.2,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese Mountain Dog,0.767563,Border Collie,0.08580460000000001,Entlebucher,0.0437693,2890,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,955,2016,1,Monday
1082,691416866452082688,2016-01-25 00:26:41+00:00,Twitter for iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland Terrier,0.530104,Irish Terrier,0.197314,Airedale,0.08251460000000001,21253,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,8689,2016,1,Monday
1083,691321916024623104,2016-01-24 18:09:23+00:00,Twitter for iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11.0,10.0,Molly,No Name,1.1,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,German Shepherd,0.207897,Kelpie,0.0943533,2828,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,747,2016,1,Sunday
1084,691096613310316544,2016-01-24 03:14:07+00:00,Twitter for iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11.0,10.0,None,No Name,1.1,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,Borzoi,0.441269,Llama,0.27827,Arabian Camel,0.06350349999999999,3253,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,1019,2016,1,Sunday
1085,690959652130045952,2016-01-23 18:09:53+00:00,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11.0,10.0,None,No Name,1.1,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,Golden Retriever,0.862964,Labrador Retriever,0.0448653,Saluki,0.0124678,3902,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,1421,2016,1,Saturday
